file	line	text
ar\academy\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
ar\academy\index.html	24	"<link rel=""icon"" href=""/favicon.svg?v=2"" type=""image/svg+xml"">"
ar\academy\index.html	25	"<link rel=""icon"" href=""/favicon-32.png?v=2"" sizes=""32x32"">"
ar\academy\index.html	26	"<link rel=""apple-touch-icon"" href=""/apple-touch-icon.png?v=2"">"
ar\academy\index.html	59	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
ar\academy\index.html	62	.nav-logo-img{display:block;height:52px;width:auto}
ar\academy\index.html	70	.foot-logo-img{display:block;height:40px;width:auto}
ar\academy\index.html	72	.nav-logo:hover .nl-z{transform:translateX(-4px)}
ar\academy\index.html	73	.nav-logo:hover .nl-y{transform:translateY(-4px)}
ar\academy\index.html	74	.nav-logo:hover .nl-t{transform:translateX(4px)}
ar\academy\index.html	376	"<a href=""/ar/"" class=""nav-logo"">"
ar\academy\index.html	377	"<img class=""nav-logo-img logo-on-dark"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
ar\academy\index.html	378	"<img class=""nav-logo-img logo-on-light"" src=""/brand_assets/vorqa_logo_main_cropped.png"" alt=""Vorqa Global"">"
ar\academy\index.html	670	"<img class=""foot-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
ar\contact\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
ar\contact\index.html	24	"<link rel=""icon"" href=""/favicon.svg?v=2"" type=""image/svg+xml"">"
ar\contact\index.html	25	"<link rel=""icon"" href=""/favicon-32.png?v=2"" sizes=""32x32"">"
ar\contact\index.html	26	"<link rel=""apple-touch-icon"" href=""/apple-touch-icon.png?v=2"">"
ar\contact\index.html	43	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
ar\contact\index.html	46	.nav-logo-img{display:block;height:52px;width:auto}
ar\contact\index.html	47	.foot-logo-img{display:block;height:40px;width:auto}
ar\contact\index.html	49	.nav-logo:hover .nl-z{transform:translateX(-4px)}
ar\contact\index.html	50	.nav-logo:hover .nl-y{transform:translateY(-4px)}
ar\contact\index.html	51	.nav-logo:hover .nl-t{transform:translateX(4px)}
ar\contact\index.html	80	.nav-logo{animation:logo-in .8s .9s both}
ar\contact\index.html	284	"<a href=""/ar/"" class=""nav-logo"">"
ar\contact\index.html	285	"<img class=""nav-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
ar\contact\index.html	434	"<img class=""foot-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
ar\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
ar\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	26	"<meta name=""twitter:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
ar\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	28	"{""@context"":""https://schema.org"",""@type"":""BlogPosting"",""headline"":""كيف تُحسب طاقة محطة الخرسانة بشكل صحيح؟ منهجية خطوة بخطوة"",""datePublished"":""2026-05-10T08:00:00+03:00"",""author"":{""@type"":""Person"",""name"":""Mira"",""jobTitle"":""محررة الذكاء الاصطناعي لدى Vorqa Global""},""publisher"":{""@type"":""Organization"",""name"":""Vorqa Global"",""url"":""https://www.vorqaglobal.com""},""mainEntityOfPage"":{""@type"":""WebPage"",""@id"":""https://www.vorqaglobal.com/ar/academy/beton-santrali-kapasite-hesaplama-2026-05-10/""},""image"":""https://www.vorqaglobal.com/og-default.png"",""description"":""حساب طاقة محطة الخرسانة باستخدام المعادلة Q = P / (T × η × f). معيار Vorqa η=0.82، عوامل تصحيح المناخ والارتفاع. بالرجوع إلى ACI 304R-00.""}"
ar\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	47	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
ar\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	125	"<a href=""/ar/"" class=""nav-logo"">"
ar\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	276	"<img src=""/brand_assets/vorqa_amblem_white.png"" alt="""" width=""20"" height=""20"" style=""display:block;flex-shrink:0"">"
en\academy\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
en\academy\index.html	24	"<link rel=""icon"" href=""/favicon.svg?v=2"" type=""image/svg+xml"">"
en\academy\index.html	25	"<link rel=""icon"" href=""/favicon-32.png?v=2"" sizes=""32x32"">"
en\academy\index.html	26	"<link rel=""apple-touch-icon"" href=""/apple-touch-icon.png?v=2"">"
en\academy\index.html	59	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
en\academy\index.html	62	.nav-logo-img{display:block;height:52px;width:auto}
en\academy\index.html	70	.foot-logo-img{display:block;height:40px;width:auto}
en\academy\index.html	72	.nav-logo:hover .nl-z{transform:translateX(-4px)}
en\academy\index.html	73	.nav-logo:hover .nl-y{transform:translateY(-4px)}
en\academy\index.html	74	.nav-logo:hover .nl-t{transform:translateX(4px)}
en\academy\index.html	376	"<a href=""/en/"" class=""nav-logo"">"
en\academy\index.html	377	"<img class=""nav-logo-img logo-on-dark"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
en\academy\index.html	378	"<img class=""nav-logo-img logo-on-light"" src=""/brand_assets/vorqa_logo_main_cropped.png"" alt=""Vorqa Global"">"
en\academy\index.html	670	"<img class=""foot-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
en\contact\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
en\contact\index.html	24	"<link rel=""icon"" href=""/favicon.svg?v=2"" type=""image/svg+xml"">"
en\contact\index.html	25	"<link rel=""icon"" href=""/favicon-32.png?v=2"" sizes=""32x32"">"
en\contact\index.html	26	"<link rel=""apple-touch-icon"" href=""/apple-touch-icon.png?v=2"">"
en\contact\index.html	43	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
en\contact\index.html	46	.nav-logo-img{display:block;height:52px;width:auto}
en\contact\index.html	47	.foot-logo-img{display:block;height:40px;width:auto}
en\contact\index.html	49	.nav-logo:hover .nl-z{transform:translateX(-4px)}
en\contact\index.html	50	.nav-logo:hover .nl-y{transform:translateY(-4px)}
en\contact\index.html	51	.nav-logo:hover .nl-t{transform:translateX(4px)}
en\contact\index.html	80	.nav-logo{animation:logo-in .8s .9s both}
en\contact\index.html	284	"<a href=""/en/"" class=""nav-logo"">"
en\contact\index.html	285	"<img class=""nav-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
en\contact\index.html	434	"<img class=""foot-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
en\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
en\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	26	"<meta name=""twitter:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
en\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	28	"{""@context"":""https://schema.org"",""@type"":""BlogPosting"",""headline"":""How to Correctly Calculate Concrete Plant Capacity: A Step-by-Step Methodology"",""datePublished"":""2026-05-10T08:00:00+03:00"",""author"":{""@type"":""Person"",""name"":""Mira"",""jobTitle"":""Vorqa Global AI Editor""},""publisher"":{""@type"":""Organization"",""name"":""Vorqa Global"",""url"":""https://www.vorqaglobal.com""},""mainEntityOfPage"":{""@type"":""WebPage"",""@id"":""https://www.vorqaglobal.com/en/academy/beton-santrali-kapasite-hesaplama-2026-05-10/""},""image"":""https://www.vorqaglobal.com/og-default.png"",""description"":""Calculate concrete batching plant capacity using Q = P / (T × η × f). Vorqa standard η=0.82, climate and altitude correction factors. Referenced to ACI 304R-00.""}"
en\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	46	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
en\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	124	"<a href=""/en/"" class=""nav-logo"">"
en\academy\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	275	"<img src=""/brand_assets/vorqa_amblem_white.png"" alt="""" width=""20"" height=""20"" style=""display:block;flex-shrink:0"">"
tr\akademi\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
tr\akademi\index.html	24	"<link rel=""icon"" href=""/favicon.svg?v=2"" type=""image/svg+xml"">"
tr\akademi\index.html	25	"<link rel=""icon"" href=""/favicon-32.png?v=2"" sizes=""32x32"">"
tr\akademi\index.html	26	"<link rel=""apple-touch-icon"" href=""/apple-touch-icon.png?v=2"">"
tr\akademi\index.html	59	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
tr\akademi\index.html	62	.nav-logo-img{display:block;height:52px;width:auto}
tr\akademi\index.html	70	.foot-logo-img{display:block;height:40px;width:auto}
tr\akademi\index.html	72	.nav-logo:hover .nl-z{transform:translateX(-4px)}
tr\akademi\index.html	73	.nav-logo:hover .nl-y{transform:translateY(-4px)}
tr\akademi\index.html	74	.nav-logo:hover .nl-t{transform:translateX(4px)}
tr\akademi\index.html	376	"<a href=""/tr/"" class=""nav-logo"">"
tr\akademi\index.html	377	"<img class=""nav-logo-img logo-on-dark"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
tr\akademi\index.html	378	"<img class=""nav-logo-img logo-on-light"" src=""/brand_assets/vorqa_logo_main_cropped.png"" alt=""Vorqa Global"">"
tr\akademi\index.html	670	"<img class=""foot-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
tr\iletisim\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
tr\iletisim\index.html	24	"<link rel=""icon"" href=""/favicon.svg?v=2"" type=""image/svg+xml"">"
tr\iletisim\index.html	25	"<link rel=""icon"" href=""/favicon-32.png?v=2"" sizes=""32x32"">"
tr\iletisim\index.html	26	"<link rel=""apple-touch-icon"" href=""/apple-touch-icon.png?v=2"">"
tr\iletisim\index.html	43	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
tr\iletisim\index.html	46	.nav-logo-img{display:block;height:52px;width:auto}
tr\iletisim\index.html	47	.foot-logo-img{display:block;height:40px;width:auto}
tr\iletisim\index.html	49	.nav-logo:hover .nl-z{transform:translateX(-4px)}
tr\iletisim\index.html	50	.nav-logo:hover .nl-y{transform:translateY(-4px)}
tr\iletisim\index.html	51	.nav-logo:hover .nl-t{transform:translateX(4px)}
tr\iletisim\index.html	80	.nav-logo{animation:logo-in .8s .9s both}
tr\iletisim\index.html	284	"<a href=""/tr/"" class=""nav-logo"">"
tr\iletisim\index.html	285	"<img class=""nav-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
tr\iletisim\index.html	434	"<img class=""foot-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
tr\akademi\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	18	"<meta property=""og:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
tr\akademi\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	26	"<meta name=""twitter:image"" content=""https://www.vorqaglobal.com/og-default.png"">"
tr\akademi\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	28	"{""@context"":""https://schema.org"",""@type"":""BlogPosting"",""headline"":""Beton Santrali Kapasitesi Nasıl Doğru Hesaplanır? Adım Adım Metodoloji"",""datePublished"":""2026-05-10T08:00:00+03:00"",""author"":{""@type"":""Person"",""name"":""Mira"",""jobTitle"":""Vorqa Global AI Editörü""},""publisher"":{""@type"":""Organization"",""name"":""Vorqa Global"",""url"":""https://www.vorqaglobal.com""},""mainEntityOfPage"":{""@type"":""WebPage"",""@id"":""https://www.vorqaglobal.com/tr/akademi/beton-santrali-kapasite-hesaplama-2026-05-10/""},""image"":""https://www.vorqaglobal.com/og-default.png"",""description"":""Q = P / (T × η × f) formülüyle beton santrali kapasitesi hesaplama. η=0.82 Vorqa standardı, iklim ve irtifa düzeltme faktörleri. ACI 304R-00 referanslı.""}"
tr\akademi\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	46	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
tr\akademi\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	124	"<a href=""/tr/"" class=""nav-logo"">"
tr\akademi\beton-santrali-kapasite-hesaplama-2026-05-10\index.html	275	"<img src=""/brand_assets/vorqa_amblem_white.png"" alt="""" width=""20"" height=""20"" style=""display:block;flex-shrink:0"">"
vorqa-blog\generator\publisher.mjs	110	.nav-logo{display:flex;align-items:center;gap:13px;text-decoration:none}
vorqa-blog\generator\publisher.mjs	175	.foot-logo-img{display:block;height:40px;width:auto}
vorqa-blog\generator\publisher.mjs	189	"<a href=""../tr/"" class=""nav-logo"">"
vorqa-blog\generator\publisher.mjs	190	"<img src=""/brand_assets/vorqa_logo_main_cropped.png"" alt=""Vorqa Global"" style=""display:block;height:40px;width:auto"">"
vorqa-blog\generator\publisher.mjs	273	"<img class=""foot-logo-img"" src=""/brand_assets/vorqa_logo_white_cropped.png"" alt=""Vorqa Global"">"
